date,Monitor ID,NO2 (ppb),NO2 (Plume AQI),VOC (ppb),VOC (Plume AQI),pm 1 (ug/m3),pm 1 (Plume AQI),pm 10 (ug/m3),pm 10 (Plume AQI),pm25 (ug/m3),pm 25 (Plume AQI),latitude,longitude
2022-03-15 09:00:00,13670,55,2,183,13,8,15,42,35,14,30,41.839557,-84.343428
2022-03-15 10:00:00,13390,57,22,183,14,8,16,33,46,20,26,42.424897,-83.733927
2022-03-15 11:00:00,13180,54,6,183,13,6,19,31,38,22,24,42.218926,-83.790368
2022-03-15 12:00:00,13520,53,21,175,13,5,30,36,46,14,23,42.134284,-83.914895
2022-03-15 13:00:00,13330,60,4,188,13,9,19,43,38,4,21,42.793596,-84.69847
2022-03-15 14:00:00,13570,52,7,174,14,5,23,49,36,11,24,42.489435,-84.818143
2022-03-15 15:00:00,13890,49,9,194,13,7,16,23,39,21,27,42.031773,-84.714949
2022-03-15 16:00:00,13500,52,18,185,13,3,12,30,46,11,25,42.353414,-84.302369
2022-03-15 17:00:00,13440,59,15,176,14,8,8,35,37,12,19,41.922389,-83.724631
2022-03-15 18:00:00,13760,53,19,189,13,5,8,34,32,9,25,42.551641,-84.354974
2022-03-15 20:00:00,13560,54,24,183,14,9,18,35,32,6,26,41.87538,-84.049846
2022-03-15 22:00:00,13360,54,26,185,14,7,15,37,41,5,22,42.492561,-84.217364
2022-03-15 23:00:00,13230,55,17,186,14,5,19,33,36,12,21,42.522966,-83.875216
2022-03-16 00:00:00,13350,51,13,177,14,7,14,34,42,11,34,42.204074,-84.112911
2022-03-16 01:00:00,13190,56,9,182,13,10,22,41,44,20,27,42.786442,-84.067086
2022-03-16 02:00:00,13180,56,5,181,14,5,12,39,41,14,17,42.722701,-83.961733
2022-03-16 03:00:00,13340,53,0,181,13,7,22,36,38,16,20,42.153297,-84.495731
2022-03-16 04:00:00,13750,52,9,183,14,1,17,42,35,21,25,42.592145,-83.715996
2022-03-16 05:00:00,13370,49,10,168,12,8,13,34,40,10,20,42.720918,-84.206841
2022-03-16 06:00:00,13260,57,11,179,15,3,7,24,37,6,26,41.981389,-84.588151
2022-03-16 07:00:00,13470,53,13,186,14,7,24,26,44,20,25,42.129945,-83.852172
2022-03-16 08:00:00,13840,54,15,181,13,8,22,43,39,12,35,42.481151,-84.408031
2022-03-16 09:00:00,13940,51,14,175,15,5,17,43,36,19,15,41.895871,-83.838788
2022-03-16 10:00:00,13060,44,16,174,13,6,16,37,40,6,20,42.017999,-84.133399
2022-03-16 11:00:00,13430,56,10,177,13,7,4,28,40,17,23,42.703818,-83.772683
2022-03-16 12:00:00,13510,54,0,183,14,3,23,24,36,8,16,42.673062,-84.027222
2022-03-16 13:00:00,13730,51,5,185,13,8,13,49,48,14,24,41.939384,-83.82246
2022-03-16 14:00:00,13850,47,8,174,13,2,11,45,40,2,23,42.342688,-84.804086
2022-03-16 15:00:00,13710,55,18,184,14,8,12,35,43,5,30,42.509921,-83.740891
2022-03-16 16:00:00,13140,51,7,169,14,9,28,38,38,8,27,41.909779,-84.509516
2022-03-16 17:00:00,13230,50,10,175,14,7,16,43,43,4,19,42.040891,-83.830455
2022-03-16 18:00:00,13260,49,11,178,15,6,22,29,38,24,24,42.199075,-84.435562
2022-03-16 19:00:00,13620,54,7,180,13,9,7,39,41,19,35,41.83637,-83.808369
2022-03-16 20:00:00,13340,53,18,183,14,4,11,42,48,19,35,41.874786,-84.261104
2022-03-16 21:00:00,13930,47,12,174,14,5,4,44,42,14,25,42.309858,-84.233334
2022-03-16 22:00:00,13010,46,21,173,12,4,12,47,47,3,20,42.091194,-84.476492
2022-03-16 23:00:00,13220,52,18,183,13,6,17,43,38,13,21,41.90739,-84.200389
2022-03-17 00:00:00,13510,52,8,182,13,6,12,36,40,23,36,41.992993,-83.642355
2022-03-17 01:00:00,13350,55,19,178,14,9,17,39,43,14,12,42.421262,-84.534124
2022-03-17 02:00:00,13850,53,14,178,13,8,20,37,48,10,32,42.753458,-83.828704
2022-03-17 03:00:00,13470,56,11,185,15,5,14,38,34,13,30,42.514265,-84.604586
2022-03-17 04:00:00,13080,50,5,176,13,4,25,31,38,19,30,42.626638,-84.227799
2022-03-17 05:00:00,13650,55,9,185,14,4,12,36,39,6,21,42.111051,-84.525617
2022-03-17 06:00:00,13110,50,15,186,14,6,19,35,43,6,21,41.909251,-83.853354
2022-03-17 07:00:00,13770,52,24,185,14,6,16,49,44,19,23,41.982392,-84.564098
2022-03-17 08:00:00,13100,52,5,179,15,9,21,42,40,12,22,42.074905,-83.935967
2022-03-17 09:00:00,13570,56,21,183,14,2,14,33,38,1,25,41.977325,-84.517751
2022-03-17 10:00:00,13220,51,16,181,15,4,19,29,40,5,26,42.71861,-84.386773
2022-03-17 11:00:00,13350,57,29,176,15,7,26,41,43,19,36,42.169617,-84.571385
2022-03-17 12:00:00,13960,53,11,181,12,6,19,42,40,21,31,42.753919,-83.957632
2022-03-17 13:00:00,13160,56,20,178,13,3,18,36,41,19,17,42.436264,-84.031904
2022-03-17 14:00:00,13890,49,20,178,13,4,21,31,43,19,25,42.156588,-83.736145
2022-03-17 15:00:00,13540,59,7,181,14,10,13,32,35,12,15,42.271316,-84.243745
2022-03-17 16:00:00,13490,50,16,178,12,4,22,36,41,12,19,41.918296,-84.065823
2022-03-17 17:00:00,13420,49,24,178,13,8,19,38,40,5,26,42.209588,-84.578922
2022-03-17 18:00:00,13350,59,15,189,14,9,11,33,42,4,27,42.330064,-83.650069
2022-03-17 19:00:00,13550,59,13,174,14,9,10,40,35,10,33,42.095135,-84.724332
2022-03-17 20:00:00,13550,57,9,176,14,5,16,54,41,16,29,42.737095,-83.701647
2022-03-17 21:00:00,13740,55,19,181,13,5,20,36,40,21,34,41.949656,-84.625666
2022-03-17 22:00:00,13940,48,20,179,13,5,24,32,32,17,25,41.871504,-84.091963
2022-03-17 23:00:00,13610,57,9,183,14,4,11,38,37,7,16,42.392677,-84.597875
2022-03-18 00:00:00,13970,48,15,184,15,7,7,33,44,21,18,41.969077,-84.676909
2022-03-18 01:00:00,13710,56,19,174,13,7,20,39,42,9,24,42.738204,-84.590895
2022-03-18 02:00:00,14000,53,13,178,13,5,12,29,37,21,33,42.39347,-84.728534
2022-03-18 03:00:00,13540,48,11,175,13,7,11,31,39,24,30,41.826816,-84.162206
2022-03-18 04:00:00,13950,50,13,179,15,4,20,38,45,7,30,42.414799,-84.180282
2022-03-18 05:00:00,13740,51,10,176,13,8,22,39,41,16,18,42.709479,-84.802504
2022-03-18 06:00:00,13330,51,13,174,13,10,31,37,43,9,17,41.919151,-84.105069
2022-03-18 07:00:00,13660,50,11,179,14,8,12,21,43,7,23,41.830281,-84.798132
2022-03-18 08:00:00,13920,51,10,183,15,6,8,43,39,17,24,42.709927,-84.023793
2022-03-18 09:00:00,13070,50,5,186,13,6,9,32,42,26,25,41.958039,-84.254982
2022-03-18 10:00:00,13190,53,11,174,12,7,23,36,47,10,31,41.842483,-84.795437
2022-03-18 11:00:00,13370,52,19,182,15,8,25,20,41,15,38,42.279578,-83.703364
2022-03-18 12:00:00,13120,57,13,178,13,3,20,30,43,17,23,42.622541,-84.192479
2022-03-18 13:00:00,13340,52,11,182,12,7,21,40,40,14,27,41.98632,-84.445734
2022-03-18 14:00:00,13630,48,14,181,13,9,23,34,43,13,30,42.646031,-83.680167
2022-03-18 15:00:00,13610,57,3,190,13,6,14,42,49,15,37,42.429554,-84.389398
2022-03-18 16:00:00,13140,53,22,175,14,9,22,36,39,10,23,42.211938,-84.609288
2022-03-18 18:00:00,13840,57,14,184,14,9,20,40,27,9,29,42.663397,-84.502654
2022-03-18 19:00:00,13350,56,12,184,14,7,19,38,44,16,19,42.650065,-84.510143
2022-03-18 20:00:00,13250,50,12,181,14,5,1,34,36,18,21,41.93403,-84.079498
2022-03-18 21:00:00,13440,54,10,181,13,3,10,27,40,4,35,42.642295,-84.597322
2022-03-18 22:00:00,13160,48,24,172,14,3,25,37,46,3,21,42.637724,-84.743238
2022-03-18 23:00:00,13530,52,5,177,13,7,20,37,40,15,22,42.229019,-83.67897
2022-03-19 01:00:00,13120,53,19,183,14,8,21,43,42,18,25,42.214056,-84.226846
2022-03-19 02:00:00,13970,51,21,179,14,3,21,32,38,7,28,42.775619,-84.455372
2022-03-19 03:00:00,13020,50,16,184,14,6,6,32,44,6,17,41.99626,-84.405404
2022-03-19 04:00:00,13770,56,6,173,14,7,13,38,48,9,25,41.935031,-84.023018
2022-03-19 05:00:00,13780,51,17,179,14,7,4,41,32,10,32,42.68785,-84.626688
2022-03-19 06:00:00,13280,51,7,172,13,10,18,37,35,12,24,41.980188,-84.402485
2022-03-19 07:00:00,13270,52,10,171,13,4,14,44,38,20,32,41.817986,-83.835407
2022-03-19 08:00:00,13580,55,15,182,13,9,3,32,45,16,31,41.835082,-84.645415
2022-03-19 09:00:00,13950,55,7,180,13,5,17,24,42,20,12,42.040335,-83.901976
2022-03-19 10:00:00,13740,57,5,182,14,7,5,29,36,12,21,42.535943,-84.550928
2022-03-19 11:00:00,13630,53,20,179,13,6,15,39,38,14,25,42.301684,-84.436096
2022-03-19 12:00:00,13820,57,12,177,14,5,26,40,41,14,18,42.748582,-84.408739
2022-03-19 13:00:00,13150,56,14,178,15,6,19,32,41,7,21,42.32589,-84.067789
2022-03-19 14:00:00,13520,51,8,176,14,9,21,38,39,15,34,41.919389,-84.813072
2022-03-19 15:00:00,13430,55,19,173,13,5,25,26,47,4,28,42.123291,-84.01189
2022-03-19 16:00:00,13760,53,19,171,13,7,22,26,38,11,22,41.869741,-84.390454
2022-03-19 18:00:00,14000,51,32,172,13,5,33,40,43,5,19,42.79556,-84.049567
2022-03-19 19:00:00,13220,55,7,181,12,6,4,29,45,12,19,41.987963,-84.405147
2022-03-19 20:00:00,13870,53,7,185,13,7,24,30,46,24,29,42.682187,-83.781933
2022-03-19 21:00:00,13130,49,21,181,13,6,14,40,43,9,18,42.69161,-83.952972
2022-03-19 22:00:00,13480,50,11,175,13,3,22,36,44,15,19,42.300009,-83.916591
2022-03-19 23:00:00,13680,54,6,180,13,8,22,33,36,10,33,42.442893,-84.66495
2022-03-20 00:00:00,13340,51,10,179,13,6,26,27,36,14,25,42.306103,-84.000167
2022-03-20 01:00:00,13660,53,11,173,14,3,21,37,40,6,28,42.740215,-84.098861
2022-03-20 02:00:00,13220,51,18,174,14,6,23,31,43,4,16,42.495105,-84.320249
2022-03-20 03:00:00,13400,50,5,183,13,9,12,41,46,8,31,42.520561,-83.732574
2022-03-20 04:00:00,13870,57,12,182,14,9,18,28,35,9,28,42.301866,-84.379825
2022-03-20 05:00:00,13380,54,14,177,13,10,9,46,39,8,29,42.399957,-84.33909
2022-03-20 06:00:00,13210,51,8,177,14,5,11,44,37,9,25,42.387054,-84.132889
2022-03-20 07:00:00,13770,51,11,178,15,9,10,34,44,10,16,42.240715,-84.314225
2022-03-20 08:00:00,13110,50,17,171,14,6,19,34,40,15,29,41.984891,-83.832312
2022-03-20 09:00:00,13750,53,16,176,13,5,21,31,36,3,29,42.63137,-83.681857
2022-03-20 10:00:00,13560,48,12,178,15,8,19,37,40,26,25,42.212842,-84.706522
2022-03-20 11:00:00,13110,53,14,184,12,6,13,41,42,9,25,42.332017,-83.817678
2022-03-20 12:00:00,13760,56,14,180,14,5,15,36,37,11,26,41.966318,-84.137077
2022-03-20 13:00:00,13200,51,18,180,15,5,9,38,45,13,20,41.901912,-84.625064
2022-03-20 14:00:00,13750,51,14,181,14,7,9,45,43,14,25,42.227212,-84.246351
2022-03-20 15:00:00,13780,54,16,166,13,7,12,29,38,17,24,42.665238,-83.950735
2022-03-20 16:00:00,13760,48,13,181,15,5,20,32,45,16,30,42.618879,-83.809095
2022-03-20 17:00:00,13750,46,8,176,13,6,13,38,38,15,33,41.888613,-83.851817
2022-03-20 18:00:00,13650,55,12,183,14,7,19,44,43,2,23,42.429,-84.620087
2022-03-20 19:00:00,13710,53,12,181,14,8,15,41,45,13,24,42.741769,-84.181818
2022-03-20 20:00:00,13770,56,9,192,14,6,13,34,39,20,27,42.429857,-84.498666
2022-03-20 21:00:00,13040,55,8,184,13,7,25,51,45,9,34,42.29912,-84.078967
2022-03-20 22:00:00,13980,57,18,179,14,7,17,35,39,10,26,42.526297,-83.74588
2022-03-20 23:00:00,13760,56,4,179,15,5,12,43,36,14,30,42.128039,-84.304457
2022-03-21 01:00:00,13050,57,20,183,13,7,27,44,47,16,23,42.479435,-84.661211
2022-03-21 02:00:00,13580,54,10,179,10,9,6,28,47,16,22,42.379788,-84.792257
2022-03-21 03:00:00,13300,56,9,182,13,3,11,29,45,18,23,41.940455,-84.396897
2022-03-21 04:00:00,13320,59,12,181,13,5,12,41,41,16,35,42.678372,-84.046876
2022-03-21 05:00:00,13650,49,4,173,12,7,24,41,43,11,21,42.269488,-84.331332
2022-03-21 06:00:00,13790,47,14,179,14,8,18,25,51,21,25,42.409831,-83.978646
2022-03-21 07:00:00,13010,52,5,179,14,9,20,32,38,19,17,42.425266,-84.437261
2022-03-21 08:00:00,13870,54,6,180,13,8,27,39,39,20,36,42.63354,-84.705545
2022-03-21 09:00:00,13260,57,0,177,15,6,20,42,41,15,16,42.376464,-83.986041
2022-03-21 10:00:00,13730,54,22,180,15,5,23,30,41,17,30,42.119135,-84.731759
2022-03-21 11:00:00,13430,55,8,178,13,9,13,33,43,14,16,41.998198,-84.559281
2022-03-21 12:00:00,13170,50,17,175,14,5,11,37,46,15,25,42.445681,-84.362067
2022-03-21 13:00:00,13470,51,9,183,14,9,23,38,39,12,35,42.022367,-84.159017
2022-03-21 14:00:00,13780,53,22,180,14,10,25,35,43,13,22,42.276617,-84.522114
2022-03-21 15:00:00,13410,46,11,179,13,7,22,42,42,17,25,42.372131,-84.112988
2022-03-21 16:00:00,13950,52,6,180,12,4,9,35,35,19,30,42.061006,-84.225047
2022-03-21 17:00:00,13950,44,9,194,12,5,29,26,32,18,28,42.377996,-83.936648
2022-03-21 18:00:00,13020,51,15,177,14,9,15,32,39,27,22,42.487669,-83.870278
2022-03-21 19:00:00,13700,46,16,181,14,5,17,26,36,11,23,42.746225,-83.917973
2022-03-21 20:00:00,13290,53,17,182,13,5,23,29,44,11,35,41.856538,-84.805382
2022-03-21 21:00:00,13140,49,10,187,11,8,18,31,45,7,20,42.368554,-84.072959
2022-03-21 22:00:00,13720,50,7,172,14,4,12,41,38,25,20,42.423485,-84.330463
2022-03-21 23:00:00,13030,55,5,184,13,10,15,36,42,15,28,42.026284,-84.407705
2022-03-22 00:00:00,13690,49,14,180,13,9,9,40,43,16,23,42.67313,-84.261667
2022-03-22 01:00:00,13350,54,13,173,14,4,11,33,37,18,24,42.050641,-83.977847
2022-03-22 02:00:00,13090,55,11,185,12,10,15,30,39,10,29,42.350728,-84.654854
2022-03-22 03:00:00,13200,46,11,184,13,9,17,42,38,4,23,41.817918,-83.719113
2022-03-22 04:00:00,13580,56,17,176,14,6,14,35,42,19,36,42.476026,-83.775249
2022-03-22 05:00:00,13240,53,19,175,14,11,26,20,43,10,31,42.297299,-84.237105
2022-03-22 06:00:00,13800,54,7,186,14,6,8,39,48,6,28,41.869528,-84.555213
2022-03-22 07:00:00,13600,54,14,182,12,7,12,37,47,1,23,42.406097,-84.427139
2022-03-22 08:00:00,13330,48,19,182,15,12,17,31,38,16,33,41.98228,-84.570854
2022-03-22 09:00:00,13940,53,16,192,14,9,21,35,39,5,27,42.585413,-84.027674
2022-03-22 10:00:00,13170,56,12,179,15,5,11,45,39,7,27,42.427039,-83.905115
2022-03-22 11:00:00,13580,55,1,179,13,6,10,28,44,13,34,42.591085,-84.78695
2022-03-22 12:00:00,13560,55,25,179,13,6,16,36,41,12,29,42.71833,-84.499764
2022-03-22 13:00:00,13830,51,22,192,12,7,10,38,44,7,19,41.805394,-84.299957
2022-03-22 14:00:00,13020,49,12,178,13,6,17,30,42,4,30,42.754299,-84.346162
2022-03-22 15:00:00,13990,51,6,185,13,7,13,39,39,8,27,42.411481,-84.467478
2022-03-22 16:00:00,13460,53,12,182,16,4,24,34,33,14,20,42.533509,-84.216599
2022-03-22 17:00:00,13960,55,8,187,13,8,14,28,46,9,27,42.723287,-84.658125
2022-03-22 18:00:00,13610,53,3,179,14,6,13,26,39,12,30,42.742274,-84.250021
2022-03-22 19:00:00,13870,55,12,178,15,6,17,37,46,13,32,42.049544,-83.966433
2022-03-22 20:00:00,13550,51,11,174,13,5,17,42,36,16,17,42.172578,-83.641881
2022-03-22 21:00:00,13450,53,10,185,15,6,11,49,44,11,23,42.378585,-84.576053
2022-03-22 22:00:00,13140,54,12,183,12,13,8,33,43,8,36,42.771583,-84.076662
2022-03-22 23:00:00,13850,57,12,184,12,4,6,30,50,11,20,42.352181,-84.190904
2022-03-23 00:00:00,13590,58,10,176,13,7,19,30,40,7,22,42.556866,-84.62236
2022-03-23 01:00:00,13300,54,0,176,15,7,18,27,43,14,29,42.632436,-84.712584
2022-03-23 02:00:00,13050,49,13,176,13,8,20,23,41,5,24,41.88271,-84.573468
2022-03-23 03:00:00,13220,52,11,182,14,5,10,40,41,17,23,41.886916,-83.775416
2022-03-23 04:00:00,13130,49,13,175,12,6,13,45,40,19,17,42.133799,-83.815046
2022-03-23 05:00:00,13680,56,13,178,13,7,15,46,42,18,34,42.456191,-84.105729
2022-03-23 06:00:00,13370,50,17,182,13,7,15,21,38,13,25,42.318745,-84.203232
2022-03-23 07:00:00,13650,52,14,191,13,7,24,35,47,20,33,42.186726,-84.186597
2022-03-23 08:00:00,13550,53,13,189,13,7,7,34,41,11,35,42.12709,-84.533181
2022-03-23 09:00:00,13050,47,17,176,14,6,16,36,44,15,27,42.431485,-83.793655
2022-03-23 10:00:00,13120,47,16,177,14,6,18,42,39,10,30,42.245405,-83.990832
2022-03-23 11:00:00,13780,56,13,176,13,9,18,40,39,18,24,42.369372,-84.771978
2022-03-23 12:00:00,13290,53,16,190,13,9,27,46,38,16,10,41.939673,-83.892583
2022-03-23 13:00:00,13080,50,12,179,14,7,10,33,37,13,31,42.200231,-84.393905
2022-03-23 14:00:00,13190,51,8,176,15,6,5,36,43,10,29,42.190448,-83.811158
2022-03-23 15:00:00,13620,52,12,180,13,4,13,32,35,18,37,41.978522,-83.858812
2022-03-23 16:00:00,13240,55,15,183,13,4,20,39,43,18,23,42.313534,-84.705934
2022-03-23 17:00:00,13490,52,5,184,14,10,12,38,37,11,28,42.020072,-83.904729
2022-03-23 18:00:00,13810,54,10,174,14,10,10,36,40,18,27,42.123711,-83.884275
2022-03-23 19:00:00,13960,52,17,188,14,3,10,38,42,7,23,42.412671,-83.947695
2022-03-23 20:00:00,13880,52,16,181,11,7,11,29,43,22,26,41.815417,-84.346858
2022-03-23 21:00:00,13430,49,14,180,12,5,12,43,47,26,32,42.224664,-84.198365
2022-03-23 22:00:00,13070,53,25,183,15,6,17,36,47,8,23,42.042269,-84.811755
2022-03-23 23:00:00,13580,50,23,181,14,3,18,37,41,16,30,42.748463,-83.977618
2022-03-24 00:00:00,13500,53,12,181,14,8,22,43,43,14,30,41.833691,-84.289358
2022-03-24 01:00:00,13930,50,17,184,15,5,19,45,42,11,23,42.448917,-84.229495
2022-03-24 02:00:00,13980,55,16,188,14,5,19,36,40,13,26,42.739738,-83.644551
2022-03-24 03:00:00,13250,54,21,181,12,7,13,43,40,16,21,42.472134,-84.686295
2022-03-24 04:00:00,13460,53,6,173,14,8,7,31,41,7,26,42.290779,-84.75363
2022-03-24 05:00:00,13430,53,11,185,14,8,13,43,35,10,33,42.217981,-83.877214
2022-03-24 06:00:00,13590,48,14,186,13,7,14,36,40,16,28,41.82557,-84.446511
2022-03-24 07:00:00,13060,52,25,182,15,7,23,24,40,22,29,42.404101,-84.425792
2022-03-24 08:00:00,13170,50,7,182,14,5,27,41,39,13,32,42.746536,-84.486143
2022-03-24 09:00:00,13390,54,10,177,14,7,24,30,39,20,23,42.375961,-84.637653
2022-03-24 10:00:00,13160,49,18,187,13,5,13,28,41,8,25,42.409189,-84.480844
2022-03-24 11:00:00,13690,51,7,176,14,9,15,38,38,26,25,42.790241,-84.468219
2022-03-24 12:00:00,13820,51,2,173,15,6,1,38,34,10,23,42.74691,-84.799276
2022-03-24 13:00:00,13180,50,19,179,14,2,23,38,44,2,28,42.164234,-83.770582
2022-03-24 14:00:00,13190,55,17,175,14,7,19,20,48,5,8,42.081385,-83.738702
2022-03-24 15:00:00,13170,51,10,184,13,6,17,41,38,18,26,42.494215,-84.657225
2022-03-24 16:00:00,13520,51,16,173,14,4,28,32,38,3,24,42.206614,-84.70704
2022-03-24 17:00:00,13660,51,21,178,12,6,15,44,37,17,21,42.564765,-84.587501
2022-03-24 18:00:00,13540,53,10,190,13,10,6,37,40,15,24,42.720485,-84.742028
2022-03-24 19:00:00,13710,48,22,177,15,7,15,47,48,7,29,42.193557,-83.769295
2022-03-24 20:00:00,13500,53,15,182,15,4,9,36,40,16,31,42.067286,-84.35032
2022-03-24 21:00:00,13830,54,6,175,14,7,24,40,36,11,16,42.397147,-84.782635
2022-03-24 22:00:00,13650,54,13,182,14,11,3,26,38,13,22,41.963414,-84.04055
2022-03-24 23:00:00,13550,56,14,177,12,5,19,37,42,18,24,42.085036,-83.77641
2022-03-25 00:00:00,13570,58,8,184,13,8,15,34,39,7,27,42.357013,-84.111442
2022-03-25 01:00:00,13140,55,11,175,14,6,15,45,41,3,16,42.096778,-83.879663
2022-03-25 02:00:00,13490,51,22,179,14,5,13,27,37,21,20,42.304688,-84.124072
2022-03-25 03:00:00,13910,54,11,190,12,4,20,45,41,15,27,42.781159,-84.545876
2022-03-25 04:00:00,13680,56,22,179,12,7,11,41,44,21,29,42.322234,-84.014481
2022-03-25 05:00:00,13220,48,23,175,14,4,20,39,43,16,17,42.281446,-83.970034
2022-03-25 06:00:00,13260,54,7,183,14,5,18,34,48,17,24,42.263622,-84.720929
2022-03-25 07:00:00,13470,48,16,177,13,5,17,28,35,8,35,42.362239,-84.426395
2022-03-25 08:00:00,13000,49,23,187,13,6,16,39,37,5,31,42.560935,-84.650427
2022-03-25 10:00:00,13640,52,8,178,15,9,9,44,43,10,24,42.066965,-83.940151
2022-03-25 11:00:00,13630,55,27,193,15,7,19,32,48,17,29,42.562858,-83.677295
2022-03-25 12:00:00,13260,52,11,176,14,9,16,39,33,16,19,42.198416,-84.219378
2022-03-25 13:00:00,13280,49,12,184,13,7,27,40,34,20,34,42.189727,-83.672314
2022-03-25 14:00:00,13340,53,9,183,13,5,6,38,42,7,35,42.492796,-84.202813
2022-03-25 15:00:00,13070,51,17,174,14,2,19,50,31,9,28,42.39711,-84.583678
2022-03-25 16:00:00,13660,55,5,179,14,9,18,38,33,9,21,42.202796,-84.267619
2022-03-25 17:00:00,13360,53,13,177,13,2,24,34,34,19,18,42.375726,-84.621513
2022-03-25 18:00:00,13630,51,7,169,13,5,24,27,34,12,26,42.253624,-84.423734
2022-03-25 19:00:00,13610,54,24,184,15,7,21,45,40,12,18,42.006907,-84.376151
2022-03-25 20:00:00,13530,49,7,175,15,9,10,47,39,5,31,41.853832,-84.021267
2022-03-25 21:00:00,13710,52,8,189,14,9,37,32,38,5,21,42.648518,-84.023778
2022-03-25 22:00:00,13680,49,12,175,14,6,24,44,43,12,23,42.12472,-83.749663
2022-03-25 23:00:00,13730,47,0,183,13,7,4,36,42,10,24,42.652887,-83.797896
2022-03-26 00:00:00,13180,54,8,173,12,6,15,39,46,17,21,42.17514,-84.115286
2022-03-26 01:00:00,13850,58,13,183,13,3,16,34,40,12,30,42.166693,-84.211605
2022-03-26 02:00:00,13010,53,15,179,13,7,18,44,33,19,33,42.274458,-84.444042
2022-03-26 03:00:00,13340,48,14,187,13,7,17,36,39,22,19,42.543056,-84.130915
2022-03-26 04:00:00,13120,55,7,184,13,9,13,43,39,19,20,41.951605,-84.068997
2022-03-26 05:00:00,13940,55,13,181,12,7,20,41,38,13,24,42.2122,-84.545485
2022-03-26 06:00:00,13000,51,17,179,14,6,22,33,42,16,22,41.833524,-84.495126
2022-03-26 07:00:00,13050,53,15,180,14,8,12,40,38,21,24,42.194485,-84.36044
2022-03-26 08:00:00,13500,51,20,175,14,10,9,37,39,14,24,42.448686,-84.224982
2022-03-26 09:00:00,13200,45,18,179,13,6,12,31,45,18,34,42.049371,-84.67367
2022-03-26 10:00:00,13130,56,13,181,13,5,15,36,46,18,34,42.698883,-84.487316
2022-03-26 11:00:00,13310,53,9,180,16,8,20,46,44,7,25,42.221058,-84.682932
2022-03-26 12:00:00,13310,53,15,183,12,3,15,28,39,7,12,42.096073,-84.375918
2022-03-26 13:00:00,13220,52,13,184,13,8,16,47,39,21,24,42.303879,-84.313582
2022-03-26 14:00:00,13580,51,18,180,13,7,15,30,44,15,26,42.616504,-84.704278
2022-03-26 15:00:00,13390,54,11,172,13,6,14,32,40,13,33,42.56508,-83.707531
2022-03-26 16:00:00,13940,57,6,181,12,4,8,32,39,2,25,42.171749,-83.96849
2022-03-26 17:00:00,14000,53,14,176,14,5,22,42,43,14,22,42.032871,-83.672599
2022-03-26 18:00:00,13520,47,10,176,15,9,8,43,40,6,33,42.390434,-84.022346
2022-03-26 19:00:00,13380,52,16,180,13,5,9,35,42,13,24,42.24901,-84.200246
2022-03-26 20:00:00,14000,51,15,180,14,6,26,37,39,14,24,42.781326,-83.942238
2022-03-26 21:00:00,13040,52,10,181,12,8,16,40,35,9,17,42.189083,-84.519497
2022-03-26 22:00:00,13120,52,2,185,14,6,18,38,47,17,25,42.554629,-84.098044
2022-03-26 23:00:00,13280,51,16,177,14,11,13,43,43,14,27,42.774284,-83.74348
2022-03-27 01:00:00,13680,49,5,182,14,7,10,48,42,5,28,42.272968,-83.742941
2022-03-27 02:00:00,13250,48,0,193,13,2,14,36,50,17,31,42.108781,-84.072258
2022-03-27 03:00:00,13430,47,12,188,12,9,25,38,37,19,20,42.05648,-84.537815
2022-03-27 04:00:00,13300,54,15,188,11,6,19,32,37,8,29,42.420516,-84.04164
2022-03-27 05:00:00,13130,49,15,177,13,9,11,41,38,2,31,42.421442,-84.31545
2022-03-27 06:00:00,13800,53,27,167,13,6,24,26,38,19,18,41.973441,-84.445535
2022-03-27 07:00:00,13200,47,23,185,15,11,25,43,38,5,22,42.191541,-83.800766
2022-03-27 08:00:00,13980,55,0,176,14,5,13,31,43,20,24,42.416712,-84.130615
2022-03-27 09:00:00,13150,51,23,189,14,7,23,45,34,13,26,42.25675,-84.246206
2022-03-27 10:00:00,13800,51,11,180,14,12,18,33,40,8,37,42.630155,-83.668041
2022-03-27 11:00:00,13440,50,5,179,15,5,23,33,42,16,23,42.176999,-84.801263
2022-03-27 12:00:00,13380,54,18,179,12,7,10,24,40,14,27,42.171174,-83.799885
2022-03-27 13:00:00,13220,48,15,176,11,6,24,42,39,13,20,42.632816,-84.773106
2022-03-27 14:00:00,13960,52,10,177,12,5,19,46,34,17,22,42.347304,-84.03161
2022-03-27 15:00:00,13960,53,3,174,13,7,6,42,38,25,24,42.547532,-84.669883
2022-03-27 16:00:00,13190,51,0,178,15,11,11,37,38,12,24,42.486429,-84.623897
2022-03-27 17:00:00,13870,52,17,177,16,5,16,38,38,19,22,42.592014,-84.363011
2022-03-27 18:00:00,13480,56,14,169,12,5,23,29,42,9,25,42.46636,-83.865855
2022-03-27 19:00:00,13820,50,12,174,13,6,18,36,38,9,27,42.225326,-84.31734
2022-03-27 20:00:00,13160,53,7,185,13,3,22,30,42,13,29,42.596376,-84.207512
2022-03-27 21:00:00,13030,51,17,183,14,4,3,41,38,17,27,42.4165,-83.703252
2022-03-27 22:00:00,13180,55,24,175,15,8,27,41,38,10,27,42.247987,-84.246874
2022-03-27 23:00:00,13060,55,0,170,11,7,18,29,44,10,19,42.606641,-84.758366
